,composition,temperature,VAM,CW,HIP,SPS,A,BCC,FCC,HCP,IM,CTE,compressive ductility,compressive yield stress,d parameter,density,hardness,tensile ductility,tensile yield stress,ultimate compressive strength,ultimate tensile strength,youngs modulus
984,Ti0.2Nb1Cr1Co1Mo1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,1905600000.0,,
985,Ti0.3Al0.4Cr1Fe1Co1.5Ni1,0.09933333333333333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,,2012000000.0,,,5050605000.0,,,,,
986,Ti0.3Cr1Fe1Co0.5Ni1.5,0.091,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,1931979000.0,,,,,
987,Ti0.3Cr1Fe1Co0.5Ni1.5,0.09933333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,3020556000.0,46.0,586000000.0,,875000000.0,
988,Ti0.3Cr1Fe1Co1Ni1,0.091,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,1814295000.0,,,,,
989,Ti0.3Cr1Fe1Co1Ni1,0.09933333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,2579241000.0,60.0,540000000.0,,772000000.0,
990,Ti0.3Cr1Fe1Co1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,60.0,648000000.0,,,3432450000.0,,,,,
991,Ti0.3Cr1Fe1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,2364630000.0,,,5004512100.0,,,,,
992,Ti0.3Cr1Fe1Ni2,0.091,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,2000628000.0,,,,,
993,Ti0.3Cr1Fe1Ni2,0.09933333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,3285345000.0,37.0,672000000.0,,982000000.0,
994,Ti0.4Al0.5Cr1Fe1Co1Cu1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,3148047000.0,,,,,
995,Ti0.4Al1Cr1Fe1Ni1Mo0.5,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2185100000.0,,,7177743300.0,,,3673400000.0,,
996,Ti0.4Cr1Fe1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,6.5,2475410000.0,,,5887142100.0,,,,,
997,Ti0.4Nb1Cr1Co1Mo1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,1771300000.0,,
998,Ti0.4Nb24.9Cr24.9Co24.9Mo24.9,0.35766666666666663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,9022440000.0,,,,,
999,Ti0.4Nb24.9Cr24.9Co24.9Mo24.9,0.42433333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,9130317000.0,,,,,
1000,Ti0.4Nb24.9Cr24.9Co24.9Mo24.9,0.491,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,9414720000.0,,,,,
1001,Ti0.5Al0.25Cr1Fe1Co1Cu0.75Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,750000000.0,,,,,,1970000000.0,,103000000000.0
1002,Ti0.5Al0.2Cr1Fe1Co1.5Ni1.5,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,4776009000.0,,,,,
1003,Ti0.5Al0.5Cr1Fe1Co1Cu0.5Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,1580000000.0,,,,,,2389000000.0,,161000000000.0
1004,Ti0.5Al0.75Cr1Fe1Co1Cu0.25Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,1900000000.0,,,,,,2697000000.0,,164000000000.0
1005,Ti0.5Al0.9Cr1Fe1Co1Ni1,0.091,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,6109761000.0,,,,,
1006,Ti0.5Al1.5Cr1Fe1Co1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,11.85,1566000000.0,,,6293151900.0,,,,,
1007,Ti0.5Al1Cr1Fe1Co1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,24.4,2260000000.0,,,1745646000.0,,,3140000000.0,,177850000000.0
1008,Ti0.5Al1Cr1Fe1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,15.0,1660000000.0,,,,,,,2330000000.0,
1009,Ti0.5Al1Cr1Fe1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,10.766666666666666,1646666666.6666667,,,,,,,2026666666.6666667,
1010,Ti0.5Al1Cr1Fe1Ni1Mo0.5,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2228700000.0,,,7371921900.0,,,3166200000.0,,
1011,Ti0.5Cr1Fe1Co1.5Ni1.5,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,4991763000.0,,,,,
1012,Ti0.5Cr1Fe1Co1Cu1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,22.0,700000000.0,,,,,,1650000000.0,,93000000000.0
1013,Ti0.5Cr1Fe1Co1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,20.0,898000000.0,,,5050605000.0,,,,,
1014,Ti0.5Cr1Fe1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2380790000.0,,,6959047200.0,,,,,
1015,Ti0.5Nb1Cr1Co1Mo1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,1609200000.0,,
1016,Ti0.6Al0.5Cr1Fe1Co1Cu1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,4491606000.0,,,,,
1017,Ti0.6Al1Cr1Fe1Ni1Mo0.5,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1314500000.0,,,7415072700.0,,,1314500000.0,,
1018,Ti0.6Cr1Fe1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1923150000.0,,,7043387400.0,,,,,
1019,Ti0.75Al1Cr1Fe1Ni1Mo0.5,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,618800000.0,,,7514123400.0,,,618800000.0,,
1020,Ti0.8Al0.5Cr1Fe1Co1Cu1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,,5786130000.0,,,,,
1021,Ti0.8Al1.2Cr1Fe1Co1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,7.73,1503000000.0,,,6272557200.0,,,,,
1022,Ti0.8Cr1Fe1Co1Cu1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,3.0,1042000000.0,,,,,,1848000000.0,,
1023,Ti1.125Al1.125Fe0.75Cu1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,980000000.0,,,5060412000.0,,,1326000000.0,,145000000000.0
1024,Ti1.2Al0.5Cr1Fe1Co1Cu1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,,6335322000.0,,,,,
1025,Ti1.2Al0.8Cr1Fe1Co1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,3.15,1272000000.0,,,8403618300.0,,,,,
1026,Ti1.4Al0.5Cr1Fe1Co1Cu1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,,6511848000.0,,,,,
1027,Ti1.5Al1Cr1Fe1Co1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,6.6,2220000000.0,,,,,,2720000000.0,,159900000000.0
1028,Ti1.6Al0.5Cr1Fe1Co1Cu1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,,6443199000.0,,,,,
1029,Ti1.89Nb1V0.56Cr1,0.09938333333333332,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,0.0,,,,
1030,Ti1.8Al0.5Cr1Fe1Co1Cu1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,,6541269000.0,,,,,
1031,Ti11.1Mn11.1Al11.1V11.1Cr11.1Fe11.1Co11.1Cu11.1Ni11.1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,1862000000.0,,,,,,2431000000.0,,164000000000.0
1032,Ti1Al0.2Cr1Fe1Co1.5Ni1.5,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,7031619000.0,,,,,
1033,Ti1Al0.5Cr1Fe1Co1Cu1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,,6237252000.0,,,,,
1034,Ti1Al0.5Cr1Fe1Co1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,1600000000.0,,107000000000.0
1035,Ti1Al1.5Cr1Fe1Co1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,2110000000.0,,133000000000.0
1036,Ti1Cr1Fe1Co1.5Ni1.5,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,6413778000.0,,,,,
1037,Ti1Nb1Al0.25V1Mo1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,13.0,1250000000.0,,,4511220000.0,,,1500000000.0,,
1038,Ti1Nb1Al0.5V1Mo1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,11.0,1625000000.0,,,4776009000.0,,,1800000000.0,,
1039,Ti1Nb1Al0.75V1Mo1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,8.0,1260000000.0,,,5070219000.0,,,1300000000.0,,
1040,Ti1Nb1Al1V1Cr0.5,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1300000000.0,,,,,,1430000000.0,,
1041,Ti1Nb1Al1V1Cr0.5,0.291,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1005000000.0,,,,,,1045000000.0,,
1042,Ti1Nb1Al1V1Cr0.5,0.35766666666666663,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,640000000.0,,,,,,685000000.0,,
1043,Ti1Nb1Al1V1Cr0.5,0.42433333333333334,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,40000000.0,,,,,,80000000.0,,
1044,Ti1Nb1Al1V1Cr1.5,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1700000000.0,,,,,,1700000000.0,,
1045,Ti1Nb1Al1V1Cr1.5,0.291,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1370000000.0,,,,,,1480000000.0,,
1046,Ti1Nb1Al1V1Cr1.5,0.35766666666666663,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,970000000.0,,,,,,1045000000.0,,
1047,Ti1Nb1Al1V1Cr1.5,0.42433333333333334,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,75000000.0,,,,,,105000000.0,,
1048,Ti22.5Al22.5Fe15Cu20Ni20,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,980000000.0,,,5060412000.0,,,1326000000.0,,145000000000.0
1049,Ti2Al0.5Cr1Fe1Co1Cu1Ni1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,,6825672000.0,,,,,
1050,Ti2Nb1Al0.5V0.5Cr1,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1240000000.0,,,,,,,,
1051,Ti2Nb1Al0.5V0.5Cr1,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1340000000.0,,,,,,1700000000.0,,
1052,Ti2Nb1Al0.5V0.5Cr1,0.291,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,930000000.0,,,,,,,,
1053,Ti2Nb1Al0.5V0.5Cr1,0.35766666666666663,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,445000000.0,,,,,,,,
1054,Ti2Nb1Al0.5V0.5Cr1,0.42433333333333334,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,90000000.0,,,,,,,,
1055,Ti2Nb2W,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,3.182,,,,,,,
1056,Ti2NbW,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,3.104,,,,,,,
1057,Ti34.375Nb20.625Al10V10Cr10Ni15,0.09938333333333332,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,
1058,Ti34.375Nb20.625Al10V10Cr10Ni15,0.36605000000000004,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,50.0,,,,,,,,,
1059,Ti39.0625Nb23.4375Al7V10Cr10Ni10.5,0.09938333333333332,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,8.9,,,,,,,,,
1060,Ti39.0625Nb23.4375Al7V10Cr10Ni10.5,0.36605000000000004,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,50.0,,,,,,,,,
1061,Ti42.1875Nb25.3125Al5V10Cr10Ni7.5,0.09938333333333332,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,13.8,,,,,,,,,
1062,Ti42.1875Nb25.3125Al5V10Cr10Ni7.5,0.36605000000000004,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,50.0,,,,,,,,,
1063,Ti5Nb3VCr,0.09938333333333332,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,50.0,,,,,,,,,
1064,Ti5Nb3VCr,0.36605000000000004,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,50.0,,,,,,,,,
1065,Ti6Al10Cr8Fe15Co25Ni36,0.09866666666666667,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,27.0,627000000.0,,1197000000.0,
1066,Ti6Al10Cr8Fe15Co25Ni36,0.09866666666666667,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,49.0,520000000.0,,696000000.0,
1067,Ti6Al10Cr8Fe15Co25Ni36,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,3383415000.0,16.0,582000000.0,,912500000.0,
1068,Ti6Al10Cr8Fe15Co25Ni36,0.291,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,12.0,594000000.0,,1006000000.0,
1069,Ti6Al10Cr8Fe15Co25Ni36,0.291,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,11.0,470000000.0,,561000000.0,
1070,Ti6Al10Cr8Fe15Co25Ni36,0.3243333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,17.0,547000000.0,,840000000.0,
1071,Ti6Al10Cr8Fe15Co25Ni36,0.3243333333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,9.0,461000000.0,,560000000.0,
1072,Ti6Al10Cr8Fe15Co25Ni36,0.3243333333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,3383415000.0,14.5,486500000.0,,663000000.0,
1073,Ti6Al10Cr8Fe15Co25Ni36,0.35766666666666663,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,20.0,399000000.0,,575000000.0,
1074,Ti6Al10Cr8Fe15Co25Ni36,0.35766666666666663,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,6.0,445000000.0,,536000000.0,
1075,Ti6Al10Cr8Fe15Co25Ni36,0.391,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,34.0,243000000.0,,319000000.0,
1076,Ti6Al10Cr8Fe15Co25Ni36,0.391,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,8.0,219000000.0,,312000000.0,
1077,Ti7.5Mn7.5Al40V7.5Cr7.5Fe7.5Co7.5Cu7.5Ni7.5,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,1461000000.0,,,,,,1461000000.0,,163000000000.0
1078,Ti7Nb17V6Cr31(Mo12W)3,0.09933333333333333,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,1879000000.0,,,7730000000.0,,,,,
1079,Ti9Al18Cr18Fe17Ni33,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,16.3,,,,,,,,,
1080,Ti9Al18Cr18Fe17Ni33,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,19.8,,,,,,,,,
1081,TiAl2Cr12Fe12(CoNi)12,0.09933333333333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,,28.0,825000000.0,,1183500000.0,
1082,TiAl2Cr12Fe12(CoNi)12,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,70.0,210000000.0,,503000000.0,
1083,TiAl2CrFeCoNi,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,6305901000.0,,,1030000000.0,,94000000000.0
1084,TiAlCoNi,0.09933333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,6590304000.0,,,,,
1085,TiAlCrFeCoCuNi,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,9.0,1234000000.0,,,,,,,,
1086,TiAlCrFeCoNi,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,10.7,1860000000.0,,,,,,2580000000.0,,90050000000.0
1087,TiAlCrFeCoNi,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,6.18,1448000000.0,,,6894321000.0,,,2280000000.0,,148000000000.0
1088,TiAlCrFeCuNi,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,,,,,1219000000.0,,
1089,TiAlCrMo,0.09866666666666667,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1100000000.0,,5.98,,,,,,
1090,TiAlCrMo,0.22433333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1070000000.0,,,,,,,,
1091,TiAlCrMo,0.291,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1020000000.0,,,,,,,,
1092,TiAlCrMo,0.35766666666666663,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,875000000.0,,,,,,,,
1093,TiAlCrMo,0.42433333333333334,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,375000000.0,,5.98,,,,,,
1094,TiAlCrMo,0.491,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,100000000.0,,5.98,,,,,,
1095,TiAlCrMoW,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,7845600000.0,,,,,
1096,TiAlCuNi,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,300000000.0,,,5266359000.0,,,536000000.0,,108000000000.0
1097,TiAlFeCoCuNi,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,6139182000.0,,,,,
1098,TiAlFeCoNi,0.09933333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,6541269000.0,,,,,
1099,TiAlFeCuNi,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1074000000.0,,,5060412000.0,,,1617000000.0,,146000000000.0
1100,TiAlFeNi,0.09933333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,6531462000.0,,,,,
1101,TiCrFeCoCuNi,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.0,1272000000.0,,,,,,1272000000.0,,
1102,TiCrFeCoNi,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,2020000000.0,,135000000000.0
1103,TiMnAl2VCrFeCoCuNi,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2.0,1465000000.0,,,,,,2016000000.0,,190000000000.0
1104,TiMnVCrFeCoCuNi,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,1.0,1312000000.0,,,,,,1312000000.0,,74000000000.0
1105,TiNb2ReW2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.106,,,,,,,
1106,TiNb2Ru,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.418,,,,,,,
1107,TiNb2RuW2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.25,,,,,,,
1108,TiNb2W,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.705,,,,,,,
1109,TiNb3ReW,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.364,,,,,,,
1110,TiNb3RuW,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,2.457,,,,,,,
1111,TiNbAlCrMo,0.09866666666666667,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1010000000.0,,6.56,,,,,,
1112,TiNbAlCrMo,0.22433333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2.0,1080000000.0,,,,,,1100000000.0,,
1113,TiNbAlCrMo,0.291,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3.0,1060000000.0,,,,,,1170000000.0,,
1114,TiNbAlCrMo,0.291,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,930000000.0,,,,,,,,
1115,TiNbAlCrMo,0.35766666666666663,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2.0,860000000.0,,,,,,1000000000.0,,
1116,TiNbAlCrMo,0.35766666666666663,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,875000000.0,,,,,,,,
1117,TiNbAlCrMo,0.42433333333333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,15.0,594000000.0,,,,,,630000000.0,,
1118,TiNbAlCrMo,0.42433333333333334,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,550000000.0,,,,,,,,
1119,TiNbAlCrMo,0.42433333333333334,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,550000000.0,,6.56,,,,,,
1120,TiNbAlCrMo,0.491,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,24.0,105000000.0,,,,,,116000000.0,,
1121,TiNbAlCrMo,0.491,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,150000000.0,,,,,,,,
1122,TiNbAlCrMo,0.491,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,105000000.0,,6.56,,,,,,
1123,TiNbAlMo,0.09866666666666667,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1100000000.0,,6.46,,,,,,
1124,TiNbAlMo,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,4991763000.0,,,,,
1125,TiNbAlMo,0.291,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,520000000.0,,,,,,,,
1126,TiNbAlMo,0.35766666666666663,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,500000000.0,,,,,,,,
1127,TiNbAlMo,0.42433333333333334,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,540000000.0,,6.46,,,,,,
1128,TiNbAlMo,0.491,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,200000000.0,,6.46,,,,,,
1129,TiNbAlV,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,4315000000.0,,,,,
1130,TiNbAlV,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,1005000000.0,,,4393768000.0,,,1289500000.0,,
1131,TiNbAlV,0.09938333333333332,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,5.0,,,,,,,,,
1132,TiNbAlV,0.291,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,787500000.0,,,,,,1016250000.0,,
1133,TiNbAlV,0.35766666666666663,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,591250000.0,,,,,,700000000.0,,
1134,TiNbAlV,0.42433333333333334,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,134000000.0,,,,,,,,
1135,TiNbAlVCr,0.09933333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1550000000.0,,,,,,1570000000.0,,
1136,TiNbAlVCr,0.291,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1015000000.0,,,,,,1060000000.0,,
1137,TiNbAlVCr,0.35766666666666663,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,860000000.0,,,,,,895000000.0,,
1138,TiNbAlVCr,0.42433333333333334,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,65000000.0,,,,,,95000000.0,,
1139,TiNbAlVMo,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3.0,1375000000.0,,,5266359000.0,,,1400000000.0,,
1140,TiNbCrCoMo,0.09933333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,1096800000.0,,
